No,S,T,Typology,FAR,Env_R,E_R,total_inh,n_total,lca_total,solar_sc,solar_au
1572,4,3,1,5.610568,2,2,4062,48.12845176,13.34206752,0.947797502,0.206135565
1573,3,3,1,5.610568,2,2,4767,43.71540703,12.95058666,0.855335569,0.227256684
1574,4,2,1,3.531471,2,2,2837,48.40818259,14.40562837,0.932091048,0.236728862
1575,3,2,1,3.531471,2,2,3372,47.90880443,14.28715236,0.841782523,0.240501845
1576,2,1,7,0,3,2,994,44.96991837,4.127804872,0.500514579,0.304650869
1577,1,1,7,0,3,2,1003,49.73539144,4.507710909,0.707083837,0.341790888
1578,4,19,6,1.981873,3,2,2056,48.48548216,10.02205779,0.862787923,0.311596209
1579,3,19,6,1.981873,3,2,2452,43.71637553,9.57284406,0.624214655,0.291205367
1580,4,18,6,0.815402,3,2,1385,48.43438227,7.852799585,0.660420134,0.369276639
1581,1,18,6,0.815402,3,2,1440,50.33597571,7.968369582,0.659306009,0.356314006
1582,3,18,6,0.815402,3,2,1611,48.71214991,7.81122346,0.558358876,0.337285584
1583,2,18,6,0.815402,3,2,1430,45.11865908,7.566418586,0.472704138,0.321859035
1584,4,17,6,1.377649,3,2,1689,47.92466327,9.275492744,0.734871014,0.348396659
1585,1,17,6,1.377649,3,2,1728,49.84995615,9.452034379,0.731686205,0.33046197
1586,3,17,6,1.377649,3,2,1966,47.28833215,9.175859151,0.617331803,0.321431597
1587,4,16,5,2.969017,3,2,2649,45.32631141,10.52351115,0.782850995,0.322577717
1588,3,16,5,2.969017,3,2,3091,45.11546791,10.43151127,0.647539464,0.296833702
1589,4,15,5,1.471673,3,2,1752,48.5207158,9.285564266,0.736550109,0.348871922
1590,1,15,5,1.471673,3,2,1792,46.17616855,9.105043251,0.65489624,0.337510847
1591,3,15,5,1.471673,3,2,2081,46.85523786,9.11236167,0.600705389,0.321649336
1592,2,15,5,1.471673,3,2,1788,43.36208148,8.87550044,0.524676629,0.311842975
1593,4,14,5,1.699608,3,2,1862,48.01723511,9.694114285,0.791556494,0.339991242
1594,1,14,5,1.699608,3,2,1901,47.37074946,9.627766817,0.741475778,0.330619647
1595,3,14,5,1.699608,3,2,2194,46.16956722,9.486276227,0.626453665,0.312479878
1596,4,13,4,3.461759,3,2,2933,45.9841954,11.7601496,0.779568086,0.323275739
1597,3,13,4,3.461759,3,2,3320,45.58830974,11.67439129,0.652805183,0.297307684
1598,4,12,4,2.200234,3,2,2196,46.89440783,10.12528885,0.691804025,0.359684987
1599,3,12,4,2.200234,3,2,2566,45.89329065,9.996874166,0.557724508,0.323645855
1600,4,11,4,2.711107,3,2,2462,46.11223545,11.98675401,0.794784307,0.316472607
1601,3,11,4,2.711107,3,2,2832,47.37469335,12.04267126,0.729755869,0.293681231
1602,4,10,3,3.098888,3,2,2688,44.85835708,10.51779948,0.714200219,0.335762242
1603,3,10,3,3.098888,3,2,3106,46.24533603,10.54470577,0.622055161,0.307595316
1604,4,9,3,2.406857,3,2,2240,49.69925956,10.32727994,0.758885723,0.336535385
1605,3,9,3,2.406857,3,2,2688,48.42384655,10.1605667,0.633806142,0.318499676
1606,4,8,3,1.911589,3,2,1994,49.05761916,9.814670253,0.773353702,0.342914252
1607,1,8,3,1.911589,3,2,2068,47.23523872,9.658339071,0.702150459,0.335371573
1608,3,8,3,1.911589,3,2,2381,47.49312785,9.631720795,0.634368607,0.319343395
1609,4,7,2,3.032621,3,2,2588,50.71006014,10.46244538,0.724108619,0.350190671
1610,3,7,2,3.032621,3,2,3096,48.49038265,10.24942819,0.563988293,0.325788464
1611,4,6,2,2.384204,3,2,2251,49.41019339,9.921542381,0.679232907,0.350241783
1612,3,6,2,2.384204,3,2,2615,48.943022,9.849447123,0.58763803,0.32610399
1613,4,5,2,2.783806,3,2,2474,50.92092594,10.60939898,0.731561896,0.339800664
1614,3,5,2,2.783806,3,2,2918,49.63184047,10.45823394,0.590122508,0.318348734
1615,4,4,1,4.457837,3,2,3308,47.54150486,15.01445607,0.95646416,0.197603696
1616,3,4,1,4.457837,3,2,3983,43.38119151,14.61573908,0.876015232,0.22727173
1617,4,3,1,5.610568,3,2,4062,45.5947178,13.19910527,0.947507698,0.206654857
1618,3,3,1,5.610568,3,2,4767,41.17332536,12.80695828,0.855101076,0.227321069
1619,4,2,1,3.531471,3,2,2837,44.88422026,14.20714722,0.93173416,0.236987905
1620,3,2,1,3.531471,3,2,3372,44.37369399,14.08717512,0.840001261,0.241213805
1621,2,1,7,0,1,1,994,60.87617544,19.20396472,0.426266918,0.288003476
1622,1,1,7,0,1,1,1003,65.53996891,18.99487899,0.649727682,0.34270162
1623,4,19,6,1.981873,1,1,2056,55.15652921,16.80075427,0.829389225,0.322990301
1624,3,19,6,1.981873,1,1,2452,50.34460766,16.57840804,0.545580481,0.278835328
1625,4,18,6,0.815402,1,1,1385,59.26108095,17.70445132,0.613456853,0.369698463
1626,1,18,6,0.815402,1,1,1440,61.10920801,17.89924855,0.607141077,0.354854061
1627,3,18,6,0.815402,1,1,1611,59.47042661,17.99010546,0.497875665,0.326814156
1628,2,18,6,0.815402,1,1,1430,55.98254541,17.90564487,0.409178083,0.304779598
1629,4,17,6,1.377649,1,1,1689,56.40515163,17.36830006,0.687178851,0.35127228
1630,1,17,6,1.377649,1,1,1728,58.28114459,17.60931049,0.678454335,0.330993958
1631,3,17,6,1.377649,1,1,1966,55.70335737,17.53682795,0.55198131,0.312321106
1632,4,16,5,2.969017,1,1,2649,50.47941981,15.87973585,0.738499268,0.327953191
1633,3,16,5,2.969017,1,1,3091,50.19147075,15.96464656,0.578028032,0.287498216
1634,4,15,5,1.471673,1,1,1752,56.74202844,17.13846078,0.687944376,0.35366792
1635,1,15,5,1.471673,1,1,1792,54.38697049,17.02322471,0.594006261,0.334530134
1636,3,15,5,1.471673,1,1,2081,55.03794056,17.22663031,0.53382129,0.312407195
1637,2,15,5,1.471673,1,1,1788,51.6449213,17.12010665,0.452920729,0.297492087
1638,4,14,5,1.699608,1,1,1862,55.5348559,17.032622,0.746696622,0.347805166
1639,1,14,5,1.699608,1,1,1901,54.83854034,17.02382634,0.685174977,0.332657178
1640,3,14,5,1.699608,1,1,2194,53.60561892,17.06552426,0.553898528,0.30436206
1641,4,13,4,3.461759,1,1,2933,50.64483147,16.61083594,0.733818261,0.325280404
1642,3,13,4,3.461759,1,1,3320,50.17978274,16.68468337,0.583353827,0.286062274
1643,4,12,4,2.200234,1,1,2196,53.5285888,16.53557509,0.648496981,0.35870788
1644,3,12,4,2.200234,1,1,2566,52.44465622,16.61801884,0.495431868,0.309696098
1645,4,11,4,2.711107,1,1,2462,51.74035086,17.66850186,0.746396259,0.317755617
1646,3,11,4,2.711107,1,1,2832,52.90392284,17.90825547,0.660560546,0.286785456
1647,4,10,3,3.098888,1,1,2688,49.93089611,15.73033046,0.668675347,0.33544366
1648,3,10,3,3.098888,1,1,3106,51.17297776,15.92363701,0.556051432,0.296686412
1649,4,9,3,2.406857,1,1,2240,55.88615134,16.41059718,0.722485223,0.339525462
1650,3,9,3,2.406857,1,1,2688,54.52730003,16.44500549,0.577599531,0.31058243
1651,4,8,3,1.911589,1,1,1994,56.15022277,16.72610562,0.734937715,0.346683169
1652,1,8,3,1.911589,1,1,2068,54.27578482,16.62516093,0.650615347,0.332968097
1653,3,8,3,1.911589,1,1,2381,54.45926678,16.76808059,0.572340207,0.309806999
1654,4,7,2,3.032621,1,1,2588,56.31673657,15.76995338,0.690127061,0.353483634
1655,3,7,2,3.032621,1,1,3096,54.05198715,15.73387409,0.509007706,0.315085153
1656,4,6,2,2.384204,1,1,2251,55.97980985,16.06098932,0.640354016,0.350788582
1657,3,6,2,2.384204,1,1,2615,55.46536966,16.19455623,0.533001411,0.316719045
1658,4,5,2,2.783806,1,1,2474,56.82357929,16.21046152,0.695726201,0.342521158
1659,3,5,2,2.783806,1,1,2918,55.48232184,16.24535213,0.532460143,0.308599113
1660,4,4,1,4.457837,1,1,3308,51.05419338,19.08598165,0.95407377,0.211034981
1661,3,4,1,4.457837,1,1,3983,46.83959927,18.82277989,0.79992909,0.225200344
1662,4,3,1,5.610568,1,1,4062,48.32081995,16.61544194,0.944457357,0.219542335
1663,3,3,1,5.610568,1,1,4767,43.88983811,16.34012431,0.78100944,0.223571384
1664,4,2,1,3.531471,1,1,2837,49.2385385,19.00204159,0.924199633,0.252300215
1665,3,2,1,3.531471,1,1,3372,48.66231484,19.04036997,0.763875536,0.23769982
1666,2,1,7,0,2,1,994,54.84801731,15.582067,0.437429515,0.281989685
1667,1,1,7,0,2,1,1003,59.51102457,15.37023291,0.666961019,0.335156681
1668,4,19,6,1.981873,2,1,2056,52.35591672,15.07774683,0.841475593,0.314346733
1669,3,19,6,1.981873,2,1,2452,47.54584283,14.85570202,0.557506906,0.273824479
1670,4,18,6,0.815402,2,1,1385,54.99398619,15.21366348,0.626749571,0.364368032
1671,1,18,6,0.815402,2,1,1440,56.84046219,15.40860608,0.620370855,0.349276819
1672,3,18,6,0.815402,2,1,1611,55.20037748,15.49873614,0.509275895,0.322186451
1673,2,18,6,0.815402,2,1,1430,51.71302783,15.41442093,0.41856173,0.30055175
1674,4,17,6,1.377649,2,1,1689,52.98298938,15.31797708,0.700264166,0.345622192
1675,1,17,6,1.377649,2,1,1728,54.8574215,15.55946594,0.692284484,0.324895933
1676,3,17,6,1.377649,2,1,1966,52.28070747,15.48662458,0.564942132,0.307296464
1677,4,16,5,2.969017,2,1,2649,48.21741703,14.51415504,0.749630289,0.321160446
1678,3,16,5,2.969017,2,1,3091,47.92970922,14.59866748,0.588317655,0.283003007
1679,4,15,5,1.471673,2,1,1752,53.38378978,15.14680517,0.70303676,0.34643866
1680,1,15,5,1.471673,2,1,1792,51.03164695,15.03203377,0.610380286,0.327938159
1681,3,15,5,1.471673,2,1,2081,51.68092173,15.23613636,0.547855947,0.306482004
1682,2,15,5,1.471673,2,1,1788,48.28975418,15.12879954,0.465198854,0.292373563
1683,4,14,5,1.699608,2,1,1862,52.44835616,15.17011502,0.762661934,0.339058383
1684,1,14,5,1.699608,2,1,1901,51.75276146,15.16229666,0.70064101,0.325083374
1685,3,14,5,1.699608,2,1,2194,50.52111664,15.20497187,0.56914607,0.298028405
1686,4,13,4,3.461759,2,1,2933,48.56960837,15.37304323,0.742489199,0.320843764
1687,3,13,4,3.461759,2,1,3320,48.10267524,15.4472516,0.589761777,0.282939326
1688,4,12,4,2.200234,2,1,2196,50.75473688,14.90674121,0.658213481,0.354673883
1689,3,12,4,2.200234,2,1,2566,49.67079655,14.98984983,0.503938853,0.306459325
1690,4,11,4,2.711107,2,1,2462,49.35644517,16.2232432,0.756408178,0.313012066
1691,3,11,4,2.711107,2,1,2832,50.5225493,16.46392315,0.671355525,0.282501046
1692,4,10,3,3.098888,2,1,2688,47.69420638,14.40036897,0.677727424,0.331097515
1693,3,10,3,3.098888,2,1,3106,48.93577455,14.59437338,0.564145532,0.293143743
1694,4,9,3,2.406857,2,1,2240,53.24581129,14.86276502,0.730068899,0.334522317
1695,3,9,3,2.406857,2,1,2688,51.88370594,14.89627023,0.584611666,0.306990367
1696,4,8,3,1.911589,2,1,1994,53.20044438,14.97042556,0.744213234,0.341517217
1697,1,8,3,1.911589,2,1,2068,51.34310974,14.87101654,0.661156061,0.328385247
1698,3,8,3,1.911589,2,1,2381,51.51238818,15.01321956,0.580219046,0.306196721
1699,4,7,2,3.032621,2,1,2588,53.97608952,14.42157815,0.697721523,0.348565279
1700,3,7,2,3.032621,2,1,3096,51.71287985,14.38714955,0.516190703,0.311698614
1701,4,6,2,2.384204,2,1,2251,53.29430209,14.50458527,0.647828344,0.346494434
1702,3,6,2,2.384204,2,1,2615,52.77920929,14.63769817,0.539785834,0.313314721
1703,4,5,2,2.783806,2,1,2474,54.38598324,14.78914549,0.703058291,0.33767081
1704,3,5,2,2.783806,2,1,2918,53.04439538,14.82478198,0.539975624,0.304988847
1705,4,4,1,4.457837,2,1,3308,49.43686962,18.04421972,0.956332087,0.204012409
1706,3,4,1,4.457837,2,1,3983,45.2230704,17.78168551,0.812789035,0.220341399
1707,4,3,1,5.610568,2,1,4062,46.94295855,15.73553234,0.946693705,0.213802488
1708,3,3,1,5.610568,2,1,4767,42.51143774,15.46088084,0.789498532,0.219957865
1709,4,2,1,3.531471,2,1,2837,47.32556806,17.77923809,0.92884042,0.244066335
1710,3,2,1,3.531471,2,1,3372,46.75077668,17.8181364,0.776736087,0.232926587
1711,2,1,7,0,3,1,994,43.50929632,9.851341944,0.436233023,0.281877972
1712,1,1,7,0,3,1,1003,48.21706467,9.666991324,0.667128559,0.334894061
1713,4,19,6,1.981873,3,1,2056,47.13865459,12.38015357,0.841027425,0.314455624
1714,3,19,6,1.981873,3,1,2452,42.31665787,12.15368796,0.558195946,0.273498912
1715,4,18,6,0.815402,3,1,1385,47.03179859,11.31117723,0.626334576,0.364482849
1716,1,18,6,0.815402,3,1,1440,48.8466314,11.48634937,0.620033114,0.349453466
1717,3,18,6,0.815402,3,1,1611,47.21853673,11.58999894,0.508513238,0.322292114
1718,2,18,6,0.815402,3,1,1430,43.68518218,11.47384745,0.418113196,0.300183613
1719,4,17,6,1.377649,3,1,1689,46.60091738,12.10661775,0.701459158,0.345123688
1720,1,17,6,1.377649,3,1,1728,48.44863843,12.33160069,0.692347751,0.324814087
1721,3,17,6,1.377649,3,1,1966,45.88241241,12.27024171,0.563840084,0.307501197
1722,4,16,5,2.969017,3,1,2649,43.99164977,12.37442117,0.748866303,0.321433961
1723,3,16,5,2.969017,3,1,3091,43.70451516,12.45646435,0.587521504,0.283166789
1724,4,15,5,1.471673,3,1,1752,47.12839978,12.02788062,0.704139917,0.345917437
1725,1,15,5,1.471673,3,1,1792,44.74975162,11.89754306,0.610045511,0.327913752
1726,3,15,5,1.471673,3,1,2081,45.41009015,12.11256519,0.546301976,0.307124466
1727,2,15,5,1.471673,3,1,1788,41.98128542,11.98002048,0.465449076,0.29188959
1728,4,14,5,1.699608,3,1,1862,46.70129976,12.25484421,0.762037117,0.339543005
1729,1,14,5,1.699608,3,1,1901,45.97777489,12.23247501,0.699381197,0.32581398
1730,3,14,5,1.699608,3,1,2194,44.75317312,12.28481458,0.568307037,0.29838089
1731,4,13,4,3.461759,3,1,2933,44.70336035,13.43460225,0.74253334,0.320853108
1732,3,13,4,3.461759,3,1,3320,44.22285967,13.5055622,0.589846938,0.282730237
1733,4,12,4,2.200234,3,1,2196,45.57836915,12.356399,0.657247765,0.354934709
1734,3,12,4,2.200234,3,1,2566,44.48258166,12.43513847,0.50382772,0.30631005
1735,4,11,4,2.711107,3,1,2462,44.91645303,13.96145803,0.755927977,0.313224064
1736,3,11,4,2.711107,3,1,2832,46.06914565,14.19893789,0.67160487,0.282312887
1737,4,10,3,3.098888,3,1,2688,43.52529435,12.31865977,0.676637454,0.331440602
1738,3,10,3,3.098888,3,1,3106,44.75538532,12.50894227,0.564150209,0.292869122
1739,4,9,3,2.406857,3,1,2240,48.3256288,12.43837887,0.729894339,0.334766648
1740,3,9,3,2.406857,3,1,2688,46.945508,12.46791041,0.584716035,0.306829606
1741,4,8,3,1.911589,3,1,1994,47.70452649,12.22137192,0.744078607,0.341550043
1742,1,8,3,1.911589,3,1,2068,45.81408872,12.10681095,0.659709906,0.328723044
1743,3,8,3,1.911589,3,1,2381,46.0059241,12.25996842,0.579742772,0.30619116
1744,4,7,2,3.032621,3,1,2588,49.60965096,12.31160752,0.697785841,0.348576435
1745,3,7,2,3.032621,3,1,3096,47.33501082,12.27356312,0.515552329,0.311770644
1746,4,6,2,2.384204,3,1,2251,48.27944788,12.06651251,0.648142881,0.346311894
1747,3,6,2,2.384204,3,1,2615,47.75335331,12.19635661,0.539640483,0.313306753
1748,4,5,2,2.783806,3,1,2474,49.8364859,12.56401931,0.702831114,0.337902243
1749,3,5,2,2.783806,3,1,2918,48.4839412,12.59650653,0.539030569,0.305090221
1750,4,4,1,4.457837,3,1,3308,46.42198263,16.41342473,0.956385757,0.203820764
1751,3,4,1,4.457837,3,1,3983,42.20370061,16.14846303,0.811887528,0.220498605
1752,4,3,1,5.610568,3,1,4062,44.37755614,14.35889295,0.946704724,0.213672084
1753,3,3,1,5.610568,3,1,4767,39.93941249,14.08173065,0.789894592,0.219749968
1754,4,2,1,3.531471,3,1,2837,43.76000157,15.86495644,0.928558883,0.244463036
1755,3,2,1,3.531471,3,1,3372,43.17749899,15.90129003,0.77624883,0.232973614
1756,2,1,7,0,1,2,994,61.63847648,4.874086624,0.433290112,0.288218289
1757,1,1,7,0,1,2,1003,66.32349836,5.243422097,0.654571,0.341473268
1758,4,19,6,1.981873,1,2,2056,55.52125411,10.32116521,0.831163976,0.3220063
1759,3,19,6,1.981873,1,2,2452,50.70411572,9.869942025,0.549514275,0.278670893
1760,4,18,6,0.815402,1,2,1385,59.819199,8.331215761,0.61656014,0.36853889
1761,1,18,6,0.815402,1,2,1440,61.66622127,8.444895935,0.610224691,0.35392085
1762,3,18,6,0.815402,1,2,1611,60.01890197,8.286150731,0.502091906,0.326234534
1763,2,18,6,0.815402,1,2,1430,56.5220939,8.05137646,0.414256241,0.304723053
1764,4,17,6,1.377649,1,2,1689,56.85371655,9.655368241,0.690764485,0.349803751
1765,1,17,6,1.377649,1,2,1728,58.72628302,9.828919673,0.681431438,0.330018733
1766,3,17,6,1.377649,1,2,1966,56.14491944,9.551907188,0.555704528,0.311862086
1767,4,16,5,2.969017,1,2,2649,50.76596795,10.7421602,0.739649474,0.327365076
1768,3,16,5,2.969017,1,2,3091,50.48359093,10.64633695,0.580067194,0.287508283
1769,4,15,5,1.471673,1,2,1752,57.17897573,9.647070959,0.69059993,0.352482309
1770,1,15,5,1.471673,1,2,1792,54.82431493,9.467246936,0.595304807,0.33446573
1771,3,15,5,1.471673,1,2,2081,55.46947665,9.472125882,0.535200409,0.312804077
1772,2,15,5,1.471673,1,2,1788,52.06983892,9.24490638,0.455748954,0.297939322
1773,4,14,5,1.699608,1,2,1862,55.93917824,10.02910927,0.749425852,0.346541779
1774,1,14,5,1.699608,1,2,1901,55.24090797,9.959938509,0.685286091,0.332991755
1775,3,14,5,1.699608,1,2,2194,54.00330044,9.816710506,0.557870622,0.303833408
1776,4,13,4,3.461759,1,2,2933,50.92078251,11.95491048,0.735459544,0.32487965
1777,3,13,4,3.461759,1,2,3320,50.4487065,11.86489313,0.58513774,0.28608319
1778,4,12,4,2.200234,1,2,2196,53.89190819,10.40956781,0.650169256,0.357958596
1779,3,12,4,2.200234,1,2,2566,52.80126723,10.27649904,0.499253419,0.309301567
1780,4,11,4,2.711107,1,2,2462,52.05069113,12.23577102,0.74804591,0.317362398
1781,3,11,4,2.711107,1,2,2832,53.20955715,12.2846144,0.663507687,0.286548146
1782,4,10,3,3.098888,1,2,2688,50.22272389,10.72956049,0.669720438,0.335183371
1783,3,10,3,3.098888,1,2,3106,51.45855692,10.74638661,0.558472792,0.296440525
1784,4,9,3,2.406857,1,2,2240,56.23481466,10.58719364,0.72434517,0.338530282
1785,3,9,3,2.406857,1,2,2688,54.86619934,10.41551333,0.579370323,0.310457429
1786,4,8,3,1.911589,1,2,1994,56.53106837,10.12364701,0.736446313,0.345793738
1787,1,8,3,1.911589,1,2,2068,54.67284338,9.965984915,0.653025326,0.332591396
1788,3,8,3,1.911589,1,2,2381,54.83755592,9.932814448,0.573617325,0.309917589
1789,4,7,2,3.032621,1,2,2588,56.62281194,10.70045869,0.691466907,0.352878755
1790,3,7,2,3.032621,1,2,3096,54.35385643,10.48673406,0.510785273,0.314894847
1791,4,6,2,2.384204,1,2,2251,56.33181329,10.20556501,0.642090329,0.349993153
1792,3,6,2,2.384204,1,2,2615,55.81169168,10.13238015,0.535982908,0.31614152
1793,4,5,2,2.783806,1,2,2474,57.14238631,10.86531875,0.697347413,0.341558786
1794,3,5,2,2.783806,1,2,2918,55.79415933,10.71191606,0.53501909,0.308269845
1795,4,4,1,4.457837,1,2,3308,51.26302766,15.16951268,0.954568802,0.210303341
1796,3,4,1,4.457837,1,2,3983,47.04601035,14.76861093,0.802365146,0.224904751
1797,4,3,1,5.610568,1,2,4062,48.50226169,13.30896587,0.945002082,0.218740273
1798,3,3,1,5.610568,1,2,4767,44.06518502,12.91717756,0.782847168,0.223259896
1799,4,2,1,3.531471,1,2,2837,49.48693749,14.40463098,0.925480585,0.250728785
1800,3,2,1,3.531471,1,2,3372,48.90862256,14.28152422,0.767010366,0.237225215
1801,2,1,7,0,2,2,994,55.27915462,4.666903588,0.443587092,0.282633998
1802,1,1,7,0,2,2,1003,59.98396944,5.038141763,0.670270725,0.334569835
1803,4,19,6,1.981873,2,2,2056,52.58704984,10.22360616,0.842754157,0.313611492
1804,3,19,6,1.981873,2,2,2452,47.76009797,9.77198108,0.560833437,0.273764328
1805,4,18,6,0.815402,2,2,1385,55.33398812,8.189915086,0.63007897,0.363489933
1806,1,18,6,0.815402,2,2,1440,57.17561361,8.303013775,0.622896092,0.348797628
1807,3,18,6,0.815402,2,2,1611,55.52716994,8.144559313,0.511847585,0.322341494
1808,2,18,6,0.815402,2,2,1430,52.01932746,7.908622074,0.422455811,0.300772205
1809,4,17,6,1.377649,2,2,1689,53.25669988,9.539228724,0.703881785,0.344379517
1810,1,17,6,1.377649,2,2,1728,55.1264559,9.712540939,0.693835058,0.324632032
1811,3,17,6,1.377649,2,2,1966,52.54284413,9.435169629,0.567002618,0.307439926
1812,4,16,5,2.969017,2,2,2649,48.39846476,10.66513519,0.749971135,0.321256274
1813,3,16,5,2.969017,2,2,3091,48.10436898,10.56859507,0.589966266,0.283129325
1814,4,15,5,1.471673,2,2,1752,53.65045223,9.533693539,0.706641715,0.34498202
1815,1,15,5,1.471673,2,2,1792,51.29546374,9.353869516,0.612380343,0.327682353
1816,3,15,5,1.471673,2,2,2081,51.93935478,9.359096958,0.550076279,0.306852365
1817,2,15,5,1.471673,2,2,1788,48.52958612,9.130599636,0.469607467,0.291871801
1818,4,14,5,1.699608,2,2,1862,52.69298667,9.923018477,0.764483447,0.338282572
1819,1,14,5,1.699608,2,2,1901,51.99244125,9.853956302,0.70070017,0.325627955
1820,3,14,5,1.699608,2,2,2194,50.7573795,9.710945475,0.571890076,0.298126006
1821,4,13,4,3.461759,2,2,2933,48.73672447,11.88438365,0.742973497,0.320782244
1822,3,13,4,3.461759,2,2,3320,48.26147294,11.79422193,0.592435942,0.282735877
1823,4,12,4,2.200234,2,2,2196,50.96568736,10.31629619,0.659526019,0.354363766
1824,3,12,4,2.200234,2,2,2566,49.88138465,10.1838923,0.506487792,0.306462768
1825,4,11,4,2.711107,2,2,2462,49.54677431,12.15307413,0.757462467,0.313067661
1826,3,11,4,2.711107,2,2,2832,50.70340918,12.20233857,0.673523854,0.28234057
1827,4,10,3,3.098888,2,2,2688,47.87094018,10.65380417,0.678376057,0.3309545
1828,3,10,3,3.098888,2,2,3106,49.10718193,10.67094045,0.566974821,0.292774005
1829,4,9,3,2.406857,2,2,2240,53.45497505,10.49896025,0.731029047,0.334172699
1830,3,9,3,2.406857,2,2,2688,52.08615554,10.32746056,0.586904382,0.306570167
1831,4,8,3,1.911589,2,2,1994,53.43531993,10.02382848,0.745882835,0.340820774
1832,1,8,3,1.911589,2,2,2068,51.57434365,9.866268758,0.662781808,0.328187659
1833,3,8,3,1.911589,2,2,2381,51.73648267,9.832995913,0.582624063,0.306015909
1834,4,7,2,3.032621,2,2,2588,54.16331354,10.62397687,0.699173027,0.347884251
1835,3,7,2,3.032621,2,2,3096,51.89186648,10.41033085,0.517201339,0.311853471
1836,4,6,2,2.384204,2,2,2251,53.5082864,10.11721654,0.649377737,0.346064422
1837,3,6,2,2.384204,2,2,2615,52.98493663,10.04412248,0.541982606,0.313209957
1838,4,5,2,2.783806,2,2,2474,54.5801983,10.78443219,0.704287834,0.337157611
1839,3,5,2,2.783806,2,2,2918,53.23203888,10.63152676,0.541601123,0.304999614
1840,4,4,1,4.457837,2,2,3308,49.56468884,15.11003891,0.956732679,0.203484955
1841,3,4,1,4.457837,2,2,3983,45.34534228,14.70901579,0.814463434,0.220086516
1842,4,3,1,5.610568,2,2,4062,47.05172897,13.25828857,0.946908017,0.213625323
1843,3,3,1,5.610568,2,2,4767,42.61564723,12.86670522,0.790806215,0.219806281
1844,4,2,1,3.531471,2,2,2837,47.47642926,14.33474225,0.929193707,0.243915475
1845,3,2,1,3.531471,2,2,3372,46.89581578,14.21177797,0.778693123,0.232707634
1846,2,1,7,0,3,2,994,43.94357454,4.057827745,0.440808734,0.28223727
1847,1,1,7,0,3,2,1003,48.76671633,4.440482128,0.668923515,0.335085255
1848,4,19,6,1.981873,3,2,2056,47.39857959,9.94097627,0.842588843,0.313845273
1849,3,19,6,1.981873,3,2,2452,42.5518704,9.487241265,0.559554185,0.273850694
1850,4,18,6,0.815402,3,2,1385,47.42784202,7.783021474,0.628096841,0.364450346
1851,1,18,6,0.815402,3,2,1440,49.2355237,7.892631257,0.621503781,0.34949757
1852,3,18,6,0.815402,3,2,1611,47.58050781,7.733595311,0.510579178,0.322396473
1853,2,18,6,0.815402,3,2,1430,43.99343764,7.489808035,0.419845759,0.300835654
1854,4,17,6,1.377649,3,2,1689,46.91694439,9.203488635,0.703242013,0.344718943
1855,1,17,6,1.377649,3,2,1728,48.75923647,9.374289079,0.69355597,0.324762913
1856,3,17,6,1.377649,3,2,1966,46.17196074,9.096678553,0.56609585,0.307473253
1857,4,16,5,2.969017,3,2,2649,44.21348188,10.44170693,0.750451634,0.32102563
1858,3,16,5,2.969017,3,2,3091,43.89547051,10.34309581,0.589655235,0.282984969
1859,4,15,5,1.471673,3,2,1752,47.440443,9.208430448,0.704676744,0.345965972
1860,1,15,5,1.471673,3,2,1792,45.05330107,9.025237628,0.611983451,0.327779246
1861,3,15,5,1.471673,3,2,2081,45.69422117,9.03046507,0.548109835,0.307084339
1862,2,15,5,1.471673,3,2,1788,42.22266334,8.796043314,0.466825247,0.292424359
1863,4,14,5,1.699608,3,2,1862,46.98251498,9.618753986,0.76456752,0.338459754
1864,1,14,5,1.699608,3,2,1901,46.25514748,9.546977102,0.701254118,0.325406049
1865,3,14,5,1.699608,3,2,2194,45.01354436,9.403423334,0.572226257,0.297549998
1866,4,13,4,3.461759,3,2,2933,44.89366633,11.68182657,0.742211297,0.321181169
1867,3,13,4,3.461759,3,2,3320,44.39829345,11.58978798,0.592153564,0.282528984
1868,4,12,4,2.200234,3,2,2196,45.82938278,10.0499687,0.658912208,0.354761067
1869,3,12,4,2.200234,3,2,2566,44.71599451,9.914620382,0.505268686,0.306519294
1870,4,11,4,2.711107,3,2,2462,45.13489542,11.91643639,0.757682104,0.312811281
1871,3,11,4,2.711107,3,2,2832,46.2684316,11.96334288,0.671766351,0.282826587
1872,4,10,3,3.098888,3,2,2688,43.73177429,10.43638276,0.677835709,0.331178479
1873,3,10,3,3.098888,3,2,3106,44.94635936,10.45150301,0.565300559,0.293000823
1874,4,9,3,2.406857,3,2,2240,48.55698417,10.2454586,0.730389281,0.33457129
1875,3,9,3,2.406857,3,2,2688,47.16859568,10.07197207,0.585875276,0.306806422
1876,4,8,3,1.911589,3,2,1994,47.97803065,9.736555851,0.744612061,0.34160984
1877,1,8,3,1.911589,3,2,2068,46.08968295,9.575924793,0.661512456,0.328603102
1878,3,8,3,1.911589,3,2,2381,46.25413851,9.543266216,0.58138495,0.306281659
1879,4,7,2,3.032621,3,2,2588,49.82681577,10.40404252,0.698787628,0.348207753
1880,3,7,2,3.032621,3,2,3096,47.5332701,10.18795977,0.517007558,0.311749862
1881,4,6,2,2.384204,3,2,2251,48.5293995,9.862885534,0.648545692,0.346480722
1882,3,6,2,2.384204,3,2,2615,47.98089009,9.787249073,0.541022612,0.31337724
